linux_symbol	kind	linux_source	rust_symbol	rust_path	rust_visibility	rust_parity	status	notes
__pte_alloc_kernel	prototype	vendor/linux/include/linux/mm.h	__pte_alloc_kernel	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__pte_offset_map	prototype	vendor/linux/include/linux/mm.h	__pte_offset_map	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__pud_alloc	prototype	vendor/linux/include/linux/mm.h	__pud_alloc	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__pud_trans_huge_lock	prototype	vendor/linux/include/linux/huge_mm.h	__pud_trans_huge_lock	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__readahead_batch	inline	vendor/linux/include/linux/pagemap.h	__readahead_batch	src/mm/readahead.rs	pub	complete	complete	exact name exists in a complete parity file
__readahead_folio	inline	vendor/linux/include/linux/pagemap.h	__readahead_folio	src/mm/readahead.rs	pub	complete	complete	exact name exists in a complete parity file
__section_mem_map_addr	inline	vendor/linux/include/linux/mmzone.h	__section_mem_map_addr	src/mm/zone.rs	pub	complete	complete	exact name exists in a complete parity file
__set_page_guard	prototype	vendor/linux/include/linux/mm.h	__set_page_guard	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__show_mem	prototype	vendor/linux/include/linux/mm.h	__show_mem	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__split_huge_pmd	inline	vendor/linux/include/linux/huge_mm.h	__split_huge_pmd	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__split_huge_pud	inline	vendor/linux/include/linux/huge_mm.h	__split_huge_pud	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__swap_count	prototype	vendor/linux/include/linux/swap.h	__swap_count	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
__totalhigh_pages	export	vendor/linux/mm/highmem.c	__totalhigh_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__unmap_hugepage_range	inline	vendor/linux/include/linux/hugetlb.h	__unmap_hugepage_range	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__update_lru_size	inline	vendor/linux/include/linux/mm_inline.h	__update_lru_size	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
__vcalloc_noprof	export	vendor/linux/mm/util.c;vendor/linux/include/linux/vmalloc.h	__vcalloc_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
__vm_enough_memory	prototype	vendor/linux/include/linux/mm.h	__vm_enough_memory	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__vm_flags_mod	inline	vendor/linux/include/linux/mm.h	__vm_flags_mod	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_are_readers_excluded	inline	vendor/linux/include/linux/mmap_lock.h	__vma_are_readers_excluded	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_atomic_valid_flag	inline	vendor/linux/include/linux/mm.h	__vma_atomic_valid_flag	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_exclude_readers_for_detach	prototype	vendor/linux/include/linux/mmap_lock.h	__vma_exclude_readers_for_detach	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_private_lock	prototype	vendor/linux/include/linux/hugetlb.h	__vma_private_lock	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_raw_mm_seqnum	inline	vendor/linux/include/linux/mmap_lock.h	__vma_raw_mm_seqnum	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_shareable_lock	inline	vendor/linux/include/linux/hugetlb.h	__vma_shareable_lock	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
__vma_start_write	export	vendor/linux/mm/mmap_lock.c;vendor/linux/include/linux/mmap_lock.h	__vma_start_write	src/mm/mmap_lock.rs	pub	complete	complete	exact name exists in a complete parity file
__vmalloc_array_noprof	export	vendor/linux/mm/util.c;vendor/linux/include/linux/vmalloc.h	__vmalloc_array_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
__vmalloc_node_noprof	export	vendor/linux/mm/vmalloc.c	__vmalloc_node_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
__vmalloc_node_range_noprof	prototype	vendor/linux/include/linux/vmalloc.h	__vmalloc_node_range_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
__vmalloc_noprof	export	vendor/linux/mm/nommu.c;vendor/linux/mm/vmalloc.c;vendor/linux/include/linux/vmalloc.h	__vmalloc_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
__vmemmap_can_optimize	inline	vendor/linux/include/linux/mm.h	__vmemmap_can_optimize	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
__zero_page	export	vendor/linux/mm/mm_init.c	__zero_page	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
_compound_head	inline	vendor/linux/include/linux/page-flags.h	_compound_head	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
_debug_pagealloc_enabled	export	vendor/linux/mm/debug_page_alloc.c	_debug_pagealloc_enabled	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
_debug_pagealloc_enabled_early	export	vendor/linux/mm/debug_page_alloc.c	_debug_pagealloc_enabled_early	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
_mmu_notifier_range_init	inline	vendor/linux/include/linux/mmu_notifier.h	_mmu_notifier_range_init	src/mm/mmu_notifier.rs	pub	complete	complete	exact name exists in a complete parity file
_numa_mem_	export	vendor/linux/mm/page_alloc.c	_numa_mem_	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
_page_poisoning_enabled	export	vendor/linux/mm/page_poison.c	_page_poisoning_enabled	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
_page_poisoning_enabled_early	export	vendor/linux/mm/page_poison.c	_page_poisoning_enabled_early	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
_totalram_pages	export	vendor/linux/mm/show_mem.c	_totalram_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
absent_pages_in_range	prototype	vendor/linux/include/linux/mm.h	absent_pages_in_range	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
accept_memory	prototype	vendor/linux/include/linux/mm.h	accept_memory	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
access_process_vm	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c;vendor/linux/include/linux/mm.h	access_process_vm	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
access_remote_vm	prototype	vendor/linux/include/linux/mm.h	access_remote_vm	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
account_locked_vm	export	vendor/linux/mm/util.c;vendor/linux/include/linux/mm.h	account_locked_vm	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
add_memory	export	vendor/linux/mm/memory_hotplug.c	add_memory	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
add_memory_driver_managed	export	vendor/linux/mm/memory_hotplug.c	add_memory_driver_managed	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
add_mm_counter	inline	vendor/linux/include/linux/mm.h	add_mm_counter	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
add_swap_extent	export	vendor/linux/mm/swapfile.c;vendor/linux/include/linux/swap.h	add_swap_extent	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
add_to_page_cache_lru	export	vendor/linux/mm/folio-compat.c	add_to_page_cache_lru	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
adjust_managed_page_count	export	vendor/linux/mm/page_alloc.c;vendor/linux/include/linux/mm.h	adjust_managed_page_count	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
adjust_range_if_pmd_sharing_possible	inline	vendor/linux/include/linux/hugetlb.h	adjust_range_if_pmd_sharing_possible	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
all_vm_events	export	vendor/linux/mm/vmstat.c	all_vm_events	src/mm/vmstat.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_bootmem_huge_page	prototype	vendor/linux/include/linux/hugetlb.h	alloc_bootmem_huge_page	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_contig_frozen_pages_noprof	export	vendor/linux/mm/page_alloc.c	alloc_contig_frozen_pages_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_contig_frozen_range_noprof	export	vendor/linux/mm/page_alloc.c	alloc_contig_frozen_range_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_contig_pages_noprof	export	vendor/linux/mm/page_alloc.c	alloc_contig_pages_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_contig_range_noprof	export	vendor/linux/mm/page_alloc.c	alloc_contig_range_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_hugetlb_folio	inline	vendor/linux/include/linux/hugetlb.h	alloc_hugetlb_folio	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_memory_type	export	vendor/linux/mm/memory-tiers.c	alloc_memory_type	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_pages_bulk_noprof	export	vendor/linux/mm/page_alloc.c	alloc_pages_bulk_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_pages_exact_noprof	export	vendor/linux/mm/page_alloc.c	alloc_pages_exact_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_pages_nolock_noprof	export	vendor/linux/mm/page_alloc.c	alloc_pages_nolock_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
alloc_pages_noprof	export	vendor/linux/mm/mempolicy.c	alloc_pages_noprof	src/mm/page_alloc.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_init	prototype	vendor/linux/include/linux/rmap.h	anon_vma_init	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_interval_tree_verify	prototype	vendor/linux/include/linux/mm.h	anon_vma_interval_tree_verify	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name	inline	vendor/linux/include/linux/mm_types.h	anon_vma_name	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name_alloc	inline	vendor/linux/include/linux/mm_types.h	anon_vma_name_alloc	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name_eq	inline	vendor/linux/include/linux/mm_inline.h	anon_vma_name_eq	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name_free	prototype	vendor/linux/include/linux/mm_types.h	anon_vma_name_free	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name_get	inline	vendor/linux/include/linux/mm_inline.h	anon_vma_name_get	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
anon_vma_name_put	inline	vendor/linux/include/linux/mm_inline.h	anon_vma_name_put	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
apply_policy_zone	prototype	vendor/linux/include/linux/mempolicy.h	apply_policy_zone	src/mm/mempolicy.rs	pub	complete	complete	exact name exists in a complete parity file
apply_to_existing_page_range	prototype	vendor/linux/include/linux/mm.h	apply_to_existing_page_range	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
apply_to_page_range	export	vendor/linux/mm/memory.c;vendor/linux/include/linux/mm.h	apply_to_page_range	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_clear_hugetlb_flags	inline	vendor/linux/include/linux/hugetlb.h	arch_clear_hugetlb_flags	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_get_shadow_stack_status	prototype	vendor/linux/include/linux/mm.h	arch_get_shadow_stack_status	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_has_huge_bootmem_alloc	inline	vendor/linux/include/linux/hugetlb.h	arch_has_huge_bootmem_alloc	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_hugetlb_cma_order	prototype	vendor/linux/include/linux/hugetlb.h	arch_hugetlb_cma_order	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_hugetlb_migration_supported	inline	vendor/linux/include/linux/hugetlb.h	arch_hugetlb_migration_supported	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_hugetlb_valid_size	prototype	vendor/linux/include/linux/hugetlb.h	arch_hugetlb_valid_size	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_is_platform_page	inline	vendor/linux/include/linux/mm.h	arch_is_platform_page	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_lock_shadow_stack_status	prototype	vendor/linux/include/linux/mm.h	arch_lock_shadow_stack_status	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_make_folio_accessible	inline	vendor/linux/include/linux/mm.h	arch_make_folio_accessible	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_make_huge_pte	inline	vendor/linux/include/linux/hugetlb.h	arch_make_huge_pte	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
arch_memory_deny_write_exec_supported	inline	vendor/linux/include/linux/mman.h	arch_memory_deny_write_exec_supported	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
arch_memory_failure	inline	vendor/linux/include/linux/mm.h	arch_memory_failure	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_mm_preinit	prototype	vendor/linux/include/linux/mm.h	arch_mm_preinit	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_pgtable_dma_compat	inline	vendor/linux/include/linux/mmu_context.h	arch_pgtable_dma_compat	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_pick_mmap_layout	export	vendor/linux/mm/util.c	arch_pick_mmap_layout	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
arch_set_shadow_stack_status	prototype	vendor/linux/include/linux/mm.h	arch_set_shadow_stack_status	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
arch_slab_minalign	inline	vendor/linux/include/linux/slab.h	arch_slab_minalign	src/mm/slab.rs	pub	complete	complete	exact name exists in a complete parity file
arch_validate_flags	inline	vendor/linux/include/linux/mman.h	arch_validate_flags	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
